,Headline,url,text_responses
1104,"Families, friends gather as more loved ones are laid to rest in wake of school shooting",anonymous-source/all_shooting_images_newest/10825.jpg,"[{'emotion': 'Sadness', 'intensity': '3', 'reason': 'there are many victims of gun violence.'}, {'emotion': 'Sadness', 'intensity': '5', 'reason': 'that is horrible that families and friends have to watch their loved ones get buried for a completely preventable cause. '}, {'emotion': 'Sadness', 'intensity': '3', 'reason': ""it's disheartening to see the same thing over and over again with no change.""}, {'emotion': 'Sadness', 'intensity': '1', 'reason': 'some family lose their loved ones'}, {'emotion': 'Sadness', 'intensity': '1', 'reason': 'There is still gun violence outside.'}, {'emotion': 'Sadness', 'intensity': '3', 'reason': 'sad for those who died '}, {'emotion': 'Sadness', 'intensity': '5', 'reason': 'people may have not been lost if we had better gun control'}, {'emotion': 'Sadness', 'intensity': '5', 'reason': ""I'm sad and angry, families should not be going through this. ""}, {'emotion': 'Sadness', 'intensity': '4', 'reason': 'feel very sorry for those who lost their love ones and sad for those who died '}, {'emotion': 'Sadness', 'intensity': '5', 'reason': 'it is truly traumatic '}]"
1105,Alabama mall shooting: Family of black man killed by police officer on Thanksgiving hires civil rights lawyer,anonymous-source/all_shooting_images_newest/110138.jpg,"[{'emotion': 'Sadness', 'intensity': '3', 'reason': 'gun causes violence.'}, {'emotion': 'Sadness', 'intensity': '4', 'reason': 'sounds racially motivated'}, {'emotion': 'Sadness', 'intensity': '3', 'reason': 'the consequences of no gun regulation is saddening.'}, {'emotion': 'Sadness', 'intensity': '1', 'reason': 'there is a black man that got killed and the family lose its loved one'}, {'emotion': 'Anger', 'intensity': '1', 'reason': 'There is still gun violence outside.'}, {'emotion': 'Sadness', 'intensity': '3', 'reason': 'sad for racial problem and the guy who died'}, {'emotion': 'Anger', 'intensity': '5', 'reason': ""people of color are targeted in most gun violence cases, that's unfair""}, {'emotion': 'Anger', 'intensity': '3', 'reason': ""This can't keep happening. This is an ongoing issue all over the US. This needs to be stopped.""}, {'emotion': 'Sadness', 'intensity': '3', 'reason': ""sad that some family had to experience this in the cost of someone's life""}, {'emotion': 'Disgust', 'intensity': '5', 'reason': 'the shooting is racially motivated and unecessary '}]"
1106,Florida stopped doing gun permit checks for more than a year,anonymous-source/all_shooting_images_newest/10272.jpg,"[{'emotion': 'Fear', 'intensity': '3', 'reason': 'it may cause more violence.'}, {'emotion': 'Fear', 'intensity': '5', 'reason': 'that is horrible what was the purpose of not checking permits. '}, {'emotion': 'Anger', 'intensity': '3', 'reason': 'them not doing permit checks probably made the rate of violence go way up, which is angering.'}, {'emotion': 'Fear', 'intensity': '3', 'reason': 'I am worried about that I might get hurt by illegal guns one day. '}, {'emotion': 'Anger', 'intensity': '1', 'reason': 'There is still gun violence outside.'}, {'emotion': 'Anger', 'intensity': '3', 'reason': 'why stop doing gun checks?? many can die for this '}, {'emotion': 'Disgust', 'intensity': '4', 'reason': ""everyone should need a permit if they want to own a gun. that's unsafe to not check""}, {'emotion': 'Anger', 'intensity': '3', 'reason': 'All the instances in Florida could have been avoided if they had just kept following the law. '}, {'emotion': 'Anger', 'intensity': '5', 'reason': ""why would they stop doing gun checks??? don't they understand this is a matter of life? makes me so angry ""}, {'emotion': 'Disgust', 'intensity': '5', 'reason': 'permit checks are necessary'}]"
1110,The biggest outrage about America's gun violence is Congress' failure to do anything about it,anonymous-source/all_shooting_images_newest/10876.jpg,"[{'emotion': 'Anger', 'intensity': '3', 'reason': 'there should be more actions taken to prevent gun violence.'}, {'emotion': 'Sadness', 'intensity': '4', 'reason': ""I agree it is just sad that policy makers won't do anything about it ""}, {'emotion': 'Contentment', 'intensity': '3', 'reason': 'I agree with the statement, even though reading it is a little frustrating and angering.'}, {'emotion': 'Anger', 'intensity': '3', 'reason': 'the government should be responsible to the safety of its citizens '}, {'emotion': 'Contentment', 'intensity': '1', 'reason': 'I hope Congress should do something'}, {'emotion': 'Anger', 'intensity': '2', 'reason': 'makes me angry at congress'}, {'emotion': 'Amusement', 'intensity': '4', 'reason': ""it's true!""}, {'emotion': 'Contentment', 'intensity': '3', 'reason': 'Yes! This is a very true statement.'}, {'emotion': 'Anger', 'intensity': '3', 'reason': 'it is true that the law enforcement are doing nothing about this and it makes me feel angry knowing that they can do somthing '}, {'emotion': 'Contentment', 'intensity': '3', 'reason': 'I agree with the headline'}]"
1115,"Probe: Mercy Hospital gunman was 'disliked classmate'at fire academy, described as presenting himself in'perverted' way",anonymous-source/all_shooting_images_newest/110226.jpg,"[{'emotion': 'Sadness', 'intensity': '3', 'reason': 'shooting crime may be also related to mental illness.'}, {'emotion': 'Anger', 'intensity': '5', 'reason': 'how was he able to get a gun'}, {'emotion': 'Fear', 'intensity': '3', 'reason': 'I can visualize the man in my head, which is scary and unsettling.'}, {'emotion': 'Sadness', 'intensity': '3', 'reason': ""it's a sad story""}, {'emotion': 'Sadness', 'intensity': '1', 'reason': 'There is still gun violence outside.'}, {'emotion': 'Sadness', 'intensity': '1', 'reason': 'he might needed help at the point but no one help which lead to this tragedy '}, {'emotion': 'Disgust', 'intensity': '4', 'reason': 'it seems to be leaning on the idea that mental health is the main problem for shootings. its not!'}, {'emotion': 'Sadness', 'intensity': '3', 'reason': 'Sad that someone could feel that way but also terrifying'}, {'emotion': 'Anger', 'intensity': '2', 'reason': 'hate for someone like this to exists '}, {'emotion': 'Sadness', 'intensity': '5', 'reason': 'if people spotted his tendencies, he should have gotten the help he needed long ago'}]"
1117,This Is Us pays tribute to Pittsburgh shooting victims: 'We stand with out television hometown',anonymous-source/all_shooting_images_newest/110055.jpg,"[{'emotion': 'Sadness', 'intensity': '4', 'reason': 'there are many victims of gun violence.'}, {'emotion': 'Contentment', 'intensity': '3', 'reason': 'it is very thoughtful and necessary. '}, {'emotion': 'Sadness', 'intensity': '3', 'reason': ""it's sad to see people trying to raise awareness of the issue but nothing ever coming out of it.""}, {'emotion': 'Contentment', 'intensity': '2', 'reason': ""it's very warm that you know there will be someone who stands by your side. ""}, {'emotion': 'Sadness', 'intensity': '1', 'reason': 'There is still gun violence outside.'}, {'emotion': 'Sadness', 'intensity': '2', 'reason': 'feel sorry for those who died'}, {'emotion': 'Contentment', 'intensity': '3', 'reason': ""I'm not sure how I feel feel about this title.""}, {'emotion': 'Contentment', 'intensity': '3', 'reason': 'Content that awareness is being raised'}, {'emotion': 'Sadness', 'intensity': '3', 'reason': 'people died '}, {'emotion': 'Amusement', 'intensity': '5', 'reason': 'they should be using their publicity to pay tribute '}]"
1119,Family of youngest bar massacre victim: 'It's not about gun control',anonymous-source/all_shooting_images_newest/110199.jpg,"[{'emotion': 'Disgust', 'intensity': '1', 'reason': 'Then what is it about? The only other option is mental health.'}, {'emotion': 'Awe', 'intensity': '3', 'reason': 'I wonder how a gun shooting victim could say that gun control is not the cause.'}, {'emotion': 'Sadness', 'intensity': '3', 'reason': ""I don't know why it's about gun control.""}, {'emotion': 'Sadness', 'intensity': '4', 'reason': 'I feel sadness when people who are affected by gun related violence still do not believe that guns are a problem'}, {'emotion': 'Sadness', 'intensity': '4', 'reason': 'I feel bad for the family.'}, {'emotion': 'Sadness', 'intensity': '3', 'reason': ""It's important to check if there is a relation.""}, {'emotion': 'Sadness', 'intensity': '3', 'reason': 'poor guy who died'}, {'emotion': 'Sadness', 'intensity': '3', 'reason': 'a part of it is gun control'}, {'emotion': 'Anger', 'intensity': '3', 'reason': ""It is quite obviously about gun control (I'm from Dayton so I know a lot of the context here)""}, {'emotion': 'Anger', 'intensity': '4', 'reason': 'Massacre happens when there is an extreme difference in power with the addition of malicious intent. When there is only malicious intent but no difference in power, everyone, right or wrong has a fighting chance. Fire arms easily tips off the balance in power. If this is not an issue of gun control I honestly don\'t know what is. Think about the University of Texas Tower shooting from a few decades ago, fire arms in the hands of ""good guys"" is never the solution to guns in the hands of ""bad guys"".'}]"
1122,"Study: Guns send nearly 8,000 kids to ER each year in US",anonymous-source/all_shooting_images_newest/100219.jpg,"[{'emotion': 'Anger', 'intensity': '3', 'reason': ""I also don't like news reports on studies. News has a tendency to misconstrue studies for a multitude of reasons, so I don't pay them any attention.""}, {'emotion': 'Sadness', 'intensity': '5', 'reason': 'the headline enumerates the amount of young lives that are affected by gun violence.'}, {'emotion': 'Anger', 'intensity': '3', 'reason': ""If the government restricts guns before, these kids wouldn't suffer the tragedy.""}, {'emotion': 'Disgust', 'intensity': '4', 'reason': 'I feel disgust that guns are being used to harm children yet nothing is being done about the use of guns by ordinary people'}, {'emotion': 'Sadness', 'intensity': '4', 'reason': 'I am sad that kids are getting hurt.'}, {'emotion': 'Anger', 'intensity': '3', 'reason': 'There kids should enjoy their life but joined the war or something like that.'}, {'emotion': 'Sadness', 'intensity': '5', 'reason': 'this can be avoided, poor families and kids'}, {'emotion': 'Anger', 'intensity': '3', 'reason': 'the number should be 0.'}, {'emotion': 'Sadness', 'intensity': '4', 'reason': 'This is ridiculous and the number should be 0'}, {'emotion': 'Fear', 'intensity': '3', 'reason': ""I'd assume that most of these kids are wounded by another kid, which points out the fact that anyone with the strength to pull a trigger can kill with a gun, it is just too dangerous to be having them soo commonly.""}]"
1126, This Is Us  Paid Emotional Tribute to the Pittsburgh Synagogue Shooting Victims,anonymous-source/all_shooting_images_newest/100100.jpg,"[{'emotion': 'Sadness', 'intensity': '1', 'reason': 'It is sad that it is such a common headline.'}, {'emotion': 'Sadness', 'intensity': '2', 'reason': 'there is a mention of the Pittsburgh synagogue shooting.'}, {'emotion': 'Contentment', 'intensity': '3', 'reason': 'I am sorry for their suffering.'}, {'emotion': 'Sadness', 'intensity': '4', 'reason': 'I feel sadness about groups of people that are affected by guns'}, {'emotion': 'Contentment', 'intensity': '4', 'reason': 'It is good that they paid tribute to shooting victims.'}, {'emotion': 'Sadness', 'intensity': '3', 'reason': 'Sorry about the accident.'}, {'emotion': 'Sadness', 'intensity': '5', 'reason': 'emotional tribute'}, {'emotion': 'Awe', 'intensity': '3', 'reason': 'the show decided to tribute something powerful for a better reason'}, {'emotion': 'Anger', 'intensity': '2', 'reason': 'Stop simply being sad and start pushing for change'}, {'emotion': 'Contentment', 'intensity': '1', 'reason': 'I don\'t know who ""This Is Us"" is, perhaps more context would have made it mean more to me.'}]"
1128,Black man's death: Questions remain in Alabama mall shooting,anonymous-source/all_shooting_images_newest/110233.jpg,"[{'emotion': 'Sadness', 'intensity': '1', 'reason': 'It sucks that a shooting is a somewhat common headline.'}, {'emotion': 'Sadness', 'intensity': '5', 'reason': ""a black man's life was lost in a mall shooting, again due to gun violence.""}, {'emotion': 'Sadness', 'intensity': '3', 'reason': ""I should wait for the truth from the police's investigation.""}, {'emotion': 'Sadness', 'intensity': '4', 'reason': 'I feel sadness because I am reminded of people that are killed due to gun violence and the families that have members taken away because of random shootings\r\n'}, {'emotion': 'Sadness', 'intensity': '3', 'reason': 'A man died.'}, {'emotion': 'Sadness', 'intensity': '3', 'reason': 'We need to clear the problems.'}, {'emotion': 'Sadness', 'intensity': '4', 'reason': 'he died'}, {'emotion': 'Sadness', 'intensity': '3', 'reason': 'the statement is founded on race'}, {'emotion': 'Anger', 'intensity': '4', 'reason': 'A black man was shot in Alabama. There are no questions. The attack was racially charged and could have been prevented by preventing the attacker from getting a gun.'}, {'emotion': 'Fear', 'intensity': '1', 'reason': 'Perhaps even I am numb to it, but the combination of aggressive police + racial stereotype + African Americans just tires me.'}]"
1133,Gun Safety Advocates Notch Big Wins In Midterm Elections,anonymous-source/all_shooting_images_newest/110252.jpg,"[{'emotion': 'Contentment', 'intensity': '1', 'reason': 'Winning some elections does not guarantee change.'}, {'emotion': 'Contentment', 'intensity': '2', 'reason': 'advocates for gun safety in some elections, which will hopefully change policies and laws surrounding gun control.'}, {'emotion': 'Awe', 'intensity': '3', 'reason': 'Guns should be kept safely.'}, {'emotion': 'Excitement', 'intensity': '4', 'reason': 'I feel excited when groups try and change gun laws to protect ordinary people'}, {'emotion': 'Contentment', 'intensity': '1', 'reason': ""Not sure about their policies so I don't know how I feel.""}, {'emotion': 'Amusement', 'intensity': '3', 'reason': 'Gun safety should be advocated.'}, {'emotion': 'Excitement', 'intensity': '4', 'reason': 'yay they won'}, {'emotion': 'Contentment', 'intensity': '3', 'reason': 'it is one step closer to safety in the world '}, {'emotion': 'Excitement', 'intensity': '3', 'reason': 'It provides hope'}, {'emotion': 'Excitement', 'intensity': '4', 'reason': 'Any progress in the right direction is worthy of celebrating.'}]"
1136,Roseanne Barr slammed for tweet calling out 'racist anti-Semitic bigotry' after synagogue shooting,anonymous-source/all_shooting_images_newest/100130.jpg,"[{'emotion': 'Anger', 'intensity': '5', 'reason': ""I am immediately annoyed by the usage of slammed. But if I understand correctly, she is being criticized for pointing out bigotry, which doesn't make sense.""}, {'emotion': 'Amusement', 'intensity': '1', 'reason': ""I would like to learn more about Roseanne Barr's comment on Twitter and the context surrounding it.""}, {'emotion': 'Anger', 'intensity': '3', 'reason': 'This person should be sent to the prison.'}, {'emotion': 'Sadness', 'intensity': '4', 'reason': 'I feel sadness when people promote hate in these shootings'}, {'emotion': 'Sadness', 'intensity': '3', 'reason': 'I am sad because that shooting happened.'}, {'emotion': 'Anger', 'intensity': '3', 'reason': ""It should be inquired whether it's about racism.""}, {'emotion': 'Sadness', 'intensity': '3', 'reason': ""i don't really understand ""}, {'emotion': 'Fear', 'intensity': '3', 'reason': 'the use of social media to call out the people scare me and could lead yo miss information'}, {'emotion': 'Sadness', 'intensity': '2', 'reason': 'Her sentiments are correct, but she needs to use her platform to promote gun control as well'}, {'emotion': 'Sadness', 'intensity': '2', 'reason': ""I'm just confused by the article. ""}]"
1138,"On Capitol Hill, little chance of a legislative response to latest mass shooting",anonymous-source/all_shooting_images_newest/10174.jpg,"[{'emotion': 'Disgust', 'intensity': '1', 'reason': ""I am angry because these people don't want to react to victims in shooting. ""}, {'emotion': 'Anger', 'intensity': '3', 'reason': ""I hate that the government can't set into what is going on, and that they aren't responding""}, {'emotion': 'Anger', 'intensity': '4', 'reason': 'it makes me so angry that the legislature can just decide to not do anything after a mass shooting as if it\'s a normal thing that just ""happens""'}, {'emotion': 'Sadness', 'intensity': '3', 'reason': 'little response to mass shooting is sad,'}, {'emotion': 'Disgust', 'intensity': '4', 'reason': 'why are there no changes happening'}, {'emotion': 'Sadness', 'intensity': '3', 'reason': 'I feel sad and frustrated reading this'}, {'emotion': 'Disgust', 'intensity': '5', 'reason': 'the government should care about its people.'}, {'emotion': 'Disgust', 'intensity': '4', 'reason': 'I am sad to hear that there was no response to the latest mass shooting. '}, {'emotion': 'Anger', 'intensity': '5', 'reason': 'it makes me feel so angry that despite all the deaths people are still not pressured to make a change. '}, {'emotion': 'Sadness', 'intensity': '4', 'reason': 'why not? these things are happening way too often, and at what cost?'}]"
1146,Garth Brooks Opens 2018 CMAs With Tribute To Thousand Oaks Shooting Victims,anonymous-source/all_shooting_images_newest/110377.jpg,"[{'emotion': 'Sadness', 'intensity': '5', 'reason': 'I felt sad about the past victims. I am also glad that people are still memorized these victims and trying to remember them forever using such methods '}, {'emotion': 'Sadness', 'intensity': '4', 'reason': ""I wish that celebs were not having to react to gun violence. I'm happy they do, but i wish that they didn't have to ""}, {'emotion': 'Sadness', 'intensity': '2', 'reason': 'I feel sad whenever any news mentions the victims of a mass shooting'}, {'emotion': 'Awe', 'intensity': '1', 'reason': 'Sounds neutral'}, {'emotion': 'Sadness', 'intensity': '2', 'reason': 'I am glad he payed respects, but we need systematic change'}, {'emotion': 'Contentment', 'intensity': '4', 'reason': 'I feel happy that they gave a tribute '}, {'emotion': 'Awe', 'intensity': '3', 'reason': 'glad he is using his platform to tribute innocent people who have died'}, {'emotion': 'Awe', 'intensity': '4', 'reason': 'this makes me happy but also sad at the same time to hear about the tribute that is being help for the people who lost their lives in this shooting'}, {'emotion': 'Awe', 'intensity': '4', 'reason': 'It is inspiring to see celebrities use their platforms for good. '}, {'emotion': 'Awe', 'intensity': '4', 'reason': 'very kind'}]"
1153,The Las Vegas Strip Will Go Dark to Honor the Victims of Last Year's Mass Shooting,anonymous-source/all_shooting_images_newest/100021.jpg,"[{'emotion': 'Sadness', 'intensity': '4', 'reason': 'I am very sad about the victims. Also I am glad that people are memorizing these victims with such methods '}, {'emotion': 'Sadness', 'intensity': '4', 'reason': ""I wish we didn't have to honor victims of gun violence""}, {'emotion': 'Sadness', 'intensity': '3', 'reason': 'thinking about the victims of a mass shooting makes me feel sad'}, {'emotion': 'Awe', 'intensity': '2', 'reason': 'Sounds like something that we should show some respect'}, {'emotion': 'Sadness', 'intensity': '4', 'reason': 'I am glad they are honoring, but systematic change is needed'}, {'emotion': 'Contentment', 'intensity': '5', 'reason': 'This makes me happy that they are honoring the victims'}, {'emotion': 'Sadness', 'intensity': '5', 'reason': 'good on Vegas for doing that, but its so sad that they have to...'}, {'emotion': 'Sadness', 'intensity': '4', 'reason': 'this is very sad but also nice to hear that these people are being recognized and not forgotten '}, {'emotion': 'Sadness', 'intensity': '4', 'reason': 'Although this is a nice tribute it is sad thatit has to happen because of peoples deaths. '}, {'emotion': 'Sadness', 'intensity': '4', 'reason': 'this is nice, but what difference is it actually making? Paying respects is always good, but making the systematic changes is what is important'}]"
1156,Walmart is selling shotgun shell holiday lights and people on social media are not happy,anonymous-source/all_shooting_images_newest/110385.jpg,"[{'emotion': 'Anger', 'intensity': '3', 'reason': ""I am angry and confused why walmart are selling these things that trigger people's anger ""}, {'emotion': 'Disgust', 'intensity': '3', 'reason': ""It seems insensitive to sell something, like they don't have awareness to whats going on""}, {'emotion': 'Disgust', 'intensity': '3', 'reason': 'I do not see the point in this; in fact, I think it is heedless '}, {'emotion': 'Awe', 'intensity': '2', 'reason': 'Sounds Neutral'}, {'emotion': 'Disgust', 'intensity': '4', 'reason': 'why would they sell that'}, {'emotion': 'Anger', 'intensity': '4', 'reason': 'This makes me so angry'}, {'emotion': 'Disgust', 'intensity': '5', 'reason': 'that is just horrible?????'}, {'emotion': 'Fear', 'intensity': '4', 'reason': 'this makes me scared to hear that Walmart is selling shotguns, that makes it easier for people to obtain a shot gun and this puts many people at risk. '}, {'emotion': 'Disgust', 'intensity': '4', 'reason': 'It is disgusting how someone could ever trivialize guns like this. '}, {'emotion': 'Disgust', 'intensity': '4', 'reason': 'why would you even sell that??'}]"
1158,Delaware lawmakers pass Beau Biden Gun Violence Protection Act,anonymous-source/all_shooting_images_newest/10018.jpg,"[{'emotion': 'Contentment', 'intensity': '2', 'reason': 'The name of the act seems to support gun control'}, {'emotion': 'Amusement', 'intensity': '4', 'reason': 'we need to control guns'}, {'emotion': 'Contentment', 'intensity': '1', 'reason': 'if the law is about what I assume which is to protect against gun violence, then it is a good thing'}, {'emotion': 'Excitement', 'intensity': '3', 'reason': ""happy there's something in place.""}, {'emotion': 'Fear', 'intensity': '3', 'reason': 'Everything that is gun related scares me'}, {'emotion': 'Contentment', 'intensity': '4', 'reason': 'Governors and society is trying to protect us.'}, {'emotion': 'Contentment', 'intensity': '3', 'reason': 'passing an act is the first step to a greater effect'}, {'emotion': 'Excitement', 'intensity': '3', 'reason': 'it feels like change is starting to happen'}, {'emotion': 'Excitement', 'intensity': '4', 'reason': 'Lawmakers are looking to pass a protection act'}, {'emotion': 'Contentment', 'intensity': '3', 'reason': 'gun violence should be reduced '}]"
1163,Texas Church Shooter Was Ticking Time Bomb,anonymous-source/all_shooting_images_newest/10267.jpg,"[{'emotion': 'Anger', 'intensity': '2', 'reason': 'If we knew that, how did we let him get a gun'}, {'emotion': 'Fear', 'intensity': '4', 'reason': 'its terrible'}, {'emotion': 'Sadness', 'intensity': '1', 'reason': ""if that was the case, why wasn't anything done to defuse this bomb""}, {'emotion': 'Anger', 'intensity': '3', 'reason': 'this could have been prevented.'}, {'emotion': 'Fear', 'intensity': '3', 'reason': 'Everything that is gun related scares me'}, {'emotion': 'Fear', 'intensity': '3', 'reason': 'The keywords of bomb and shooters made me feel fear.'}, {'emotion': 'Sadness', 'intensity': '3', 'reason': 'it describes the mental state of the texas shooter '}, {'emotion': 'Anger', 'intensity': '4', 'reason': 'if people knew that he was unstable why was he able to buy and posses a gun'}, {'emotion': 'Anger', 'intensity': '2', 'reason': 'Text describes information as if it was known knowledge before the shooting, consequently bring up the question ofwhy was it not dealt with beforehand.'}, {'emotion': 'Fear', 'intensity': '5', 'reason': 'gun violence and time bomb make me feel afraird'}]"
1165,A Parkland teacher volunteered to arm himself   then left a loaded gun in a public bathroom,anonymous-source/all_shooting_images_newest/10110.jpg,"[{'emotion': 'Anger', 'intensity': '5', 'reason': 'More guns is obviously not the answer, especially not giving them to the inept'}, {'emotion': 'Fear', 'intensity': '3', 'reason': 'we need to control guns'}, {'emotion': 'Disgust', 'intensity': '1', 'reason': 'an idiot with a gun is much more dangerous than a person with a gun'}, {'emotion': 'Fear', 'intensity': '4', 'reason': 'the negligence of others is mind boggling. '}, {'emotion': 'Fear', 'intensity': '3', 'reason': 'Everything that is gun related scares me'}, {'emotion': 'Sadness', 'intensity': '4', 'reason': 'Teachers are supposed to teach people instead of shooting people.'}, {'emotion': 'Fear', 'intensity': '3', 'reason': 'it makes me question where they got the firearm so quickly'}, {'emotion': 'Anger', 'intensity': '4', 'reason': ""if someone can't handle that responsibility then they should have never offered in the first place""}, {'emotion': 'Anger', 'intensity': '2', 'reason': 'Teacher showed lack of responsibility '}, {'emotion': 'Anger', 'intensity': '4', 'reason': 'such things could be prevented'}]"
1174,"At Butler High School in N.C., Bullying Led to Fatal Shooting of Student, Police Say",anonymous-source/all_shooting_images_newest/100220.jpg,"[{'emotion': 'Anger', 'intensity': '4', 'reason': 'No, access to a gun led to the shooting'}, {'emotion': 'Fear', 'intensity': '5', 'reason': 'guns are terrible'}, {'emotion': 'Sadness', 'intensity': '1', 'reason': 'it is often things like this that leads to pushing someone over the edge and causing tragedy to happen'}, {'emotion': 'Fear', 'intensity': '4', 'reason': ""kids having access to guns when their brain isn't fully formed and have impaired judgement.""}, {'emotion': 'Fear', 'intensity': '3', 'reason': 'Everything that is gun related scares me'}, {'emotion': 'Sadness', 'intensity': '3', 'reason': 'Teenagers are dying because of guns.'}, {'emotion': 'Sadness', 'intensity': '3', 'reason': 'no one should have to die because of bullying'}, {'emotion': 'Sadness', 'intensity': '4', 'reason': 'bullying is such a problem in this world and nobody wants to address it'}, {'emotion': 'Anger', 'intensity': '4', 'reason': 'Bullying is not being monitored enough at schools'}, {'emotion': 'Sadness', 'intensity': '4', 'reason': 'there should not be bullying and gun violence in high school'}]"
1177,"Cremated remains of Las Vegas mass shooter to be kept in safe deposit box, brother says",anonymous-source/all_shooting_images_newest/10057.jpg,"[{'emotion': 'Sadness', 'intensity': '5', 'reason': 'they can enjoy their life, but because of the gun violence, they must end their life. '}, {'emotion': 'Disgust', 'intensity': '2', 'reason': ""I don't care about the remains of this awful person.f""}, {'emotion': 'Sadness', 'intensity': '2', 'reason': 'I feel sad for people died in  Las Vegas mass shooter.'}, {'emotion': 'Contentment', 'intensity': '3', 'reason': 'I am not sure exactly why this is done'}, {'emotion': 'Sadness', 'intensity': '5', 'reason': 'they can enjoy their life, but because of the gun violence, they must end their life. '}, {'emotion': 'Contentment', 'intensity': '1', 'reason': ""I have a mostly neutral reaction to this. I think it's weird but I don't feel anything super strongly about it.""}, {'emotion': 'Disgust', 'intensity': '3', 'reason': 'very disturbing to see remains of mass shooter is being kept in the museum.'}, {'emotion': 'Sadness', 'intensity': '3', 'reason': ""i feel bad for the shooter's family and all the victim's family. ""}, {'emotion': 'Sadness', 'intensity': '3', 'reason': 'a man is mourning the loss of his brother due to insufficient gun control.'}, {'emotion': 'Disgust', 'intensity': '3', 'reason': 'who keeps ashes in a deposit box? ick'}]"
1179,Florida lawmakers agree to advance bill to restrict gun purchases,anonymous-source/all_shooting_images_newest/10233.jpg,"[{'emotion': 'Excitement', 'intensity': '5', 'reason': 'the restriction can make less people suffered in gun violence. '}, {'emotion': 'Contentment', 'intensity': '2', 'reason': 'It should be incredibly difficult to purchase a gun.'}, {'emotion': 'Contentment', 'intensity': '4', 'reason': 'I am happy that the lawmakers are trying to decreasing gun violence .'}, {'emotion': 'Contentment', 'intensity': '3', 'reason': 'it seems like a good move forward to tackle gun violence issue'}, {'emotion': 'Excitement', 'intensity': '5', 'reason': 'the restriction can make less people suffered in gun violence. '}, {'emotion': 'Excitement', 'intensity': '4', 'reason': 'I feel more anticipation and I am looking forward to this decision because I think it will make Florida safer.'}, {'emotion': 'Contentment', 'intensity': '4', 'reason': 'completely support restricting gun purchase.'}, {'emotion': 'Excitement', 'intensity': '4', 'reason': 'as I hope the threat of gun violence may reduce'}, {'emotion': 'Excitement', 'intensity': '5', 'reason': 'there should be more gun restrictions.'}, {'emotion': 'Contentment', 'intensity': '1', 'reason': ""Advancing the bill won't get it through to law.""}]"
1182,Why Australia's famed gun control laws probably wouldn't reduce shooting deaths in America,anonymous-source/all_shooting_images_newest/90194.jpg,"[{'emotion': 'Fear', 'intensity': '5', 'reason': 'when just reading the heading, i will feel scared about it because i will wonder why this can happen? '}, {'emotion': 'Sadness', 'intensity': '4', 'reason': 'This is probably true.'}, {'emotion': 'Excitement', 'intensity': '2', 'reason': 'I am curious about why gun violence cannot be reduced in America. Is there any thing closely related or any solutions for decreasing gun violences. '}, {'emotion': 'Fear', 'intensity': '3', 'reason': 'I want to know why that is the case'}, {'emotion': 'Fear', 'intensity': '5', 'reason': 'when just reading the heading, i will feel scared about it because i will wonder why this can happen? '}, {'emotion': 'Sadness', 'intensity': '4', 'reason': ""I think this talks a lot about the culture of America and it's sad that we have such a violent and self-motivated one.""}, {'emotion': 'Contentment', 'intensity': '3', 'reason': 'USA would need their own laws according to the nature of the people here to better address the gun violence issue.'}, {'emotion': 'Sadness', 'intensity': '4', 'reason': 'australia has less gun shooting deaths and even the laws they have put in place would not help america'}, {'emotion': 'Fear', 'intensity': '3', 'reason': 'there needs to be more reduction in gun violence deaths in the USA'}, {'emotion': 'Sadness', 'intensity': '1', 'reason': ""Other's gun laws won't work for America... what will?""}]"
1184,Tragedy of grand scale': Victims remembered 1 year after Vegas shooting,anonymous-source/all_shooting_images_newest/100256.jpg,"[{'emotion': 'Awe', 'intensity': '5', 'reason': 'it will be the big mourning process, and they should be remember, so i feel respectful of this. '}, {'emotion': 'Sadness', 'intensity': '4', 'reason': 'So many innocent people were killed.'}, {'emotion': 'Sadness', 'intensity': '3', 'reason': 'I feel sorry and sad for people who died in gun violence. And I hope there will be less gun violence in society.'}, {'emotion': 'Sadness', 'intensity': '3', 'reason': 'it reminds me of how lives are lost because of irresponsible handling of guns'}, {'emotion': 'Awe', 'intensity': '5', 'reason': 'it will be the big mourning process, and they should be remember, so i feel respectful of this. '}, {'emotion': 'Sadness', 'intensity': '4', 'reason': 'the words tragedy and victims elicit sad emotions.'}, {'emotion': 'Sadness', 'intensity': '3', 'reason': 'sad to see mass shooting took place in vegas.'}, {'emotion': 'Sadness', 'intensity': '3', 'reason': 'i feel sad for the victims and their families and the fact that not enough is being done for gun control'}, {'emotion': 'Sadness', 'intensity': '5', 'reason': 'people are forced to remember their trauma '}, {'emotion': 'Sadness', 'intensity': '2', 'reason': 'loss of life is sad'}]"
